City,Country,Latitude,Longitude,Distance
Harper,Liberia,4.3754,-7.717,9242.458511067363
Lambersart,France,50.65,3.025,6326.009755870795
Perigueux,France,45.1929,0.7217,6619.658859245969
Cramlington,United Kingdom,55.082,-1.585,6547.068295303577
Ris-Orangis,France,48.6537,2.4161,6409.037213793208
Savigny-le-Temple,France,48.5841,2.5832,6398.483938173274
Ban Bang Krang,Thailand,13.8442,100.4612,3053.0395820465933
Dagestanskiye Ogni,Russia,42.1167,48.2,2845.4521657719847
Mount Lebanon,United States,40.3752,-80.0493,11764.695326039911
Soledad de Doblado,Mexico,19.0447,-96.4233,14440.456944108724
Kendal,United Kingdom,54.326,-2.745,6636.039357750735
North Providence,United States,41.8616,-71.4575,11321.122516863423
Leticia,Colombia,-4.215,-69.9411,15462.289974992686
Cote-Saint-Luc,Canada,45.4687,-73.6673,11041.057912872831
Perry Barr,United Kingdom,52.5249,-1.9042,6621.9985105013175
Mandera,Kenya,3.9167,41.8333,4724.504366172006
Lawndale,United States,33.8884,-118.3531,12660.60711239142
Yverdon-les-Bains,Switzerland,46.7785,6.6408,6135.801410751507
Franklin Square,United States,40.7002,-73.6775,11519.711736378658
Spring Valley,United States,41.1151,-74.0486,11491.59611785784
Otumba,Mexico,19.6969,-98.7547,14394.760728522555
Bangassou,Central African Republic,4.737,22.819,6332.963524897327
Cambuslang,United Kingdom,55.819,-4.1671,6691.429121085629
Chachapoyas,Peru,-6.2167,-77.85,16227.234861661575
Darlaston,United Kingdom,52.5708,-2.0457,6630.306043206542
West Ham,United Kingdom,51.5347,0.0077,6515.744222384375
College Park,United States,38.996,-76.9337,11807.514299035842
Rumbek,South Sudan,6.8,29.6833,5576.2252334182795
Szekszard,Hungary,46.3558,18.7039,5223.743074665398
Boende,Congo (Kinshasa),-0.2196,20.86,6826.201243589141
Alamo,Mexico,20.9167,-97.675,14249.088276036566
Niquelandia,Brazil,-14.4696,-48.47,14180.975203258682
Rivas,Nicaragua,11.4404,-85.82,14980.199056677811
Rillieux-la-Pape,France,45.8214,4.8983,6286.831188662451
Eastpointe,United States,42.4657,-82.9461,11624.543850431535
Acarau,Brazil,-2.8896,-40.12,12738.040492450895
Yerres,France,48.7171,2.4881,6402.48812315208
Bourg-la-Reine,France,48.7796,2.3151,6413.590071811572
Ulundi,South Africa,-28.335,31.4161,8140.476664371642
Zug,Switzerland,47.1692,8.5164,5988.4961520236675
San Juan,Costa Rica,9.9609,-84.0731,15059.785255850555
Cuitzeo del Porvenir,Mexico,19.9686,-101.1394,14380.029678555948
Aix-les-Bains,France,45.6885,5.9153,6212.251548267946
Navolato,Mexico,24.7656,-107.7019,13831.43998796691
Uniondale,United States,40.7176,-73.5947,11514.929797268282
Jeremie,Haiti,18.6339,-74.1184,13715.852420288056
Rawson,Argentina,-43.3,-65.1,16396.058812521245
Garfield,United States,40.8791,-74.1085,11517.454402281002
Sannois,France,48.9722,2.2578,6413.563047570408
Oullins,France,45.715,4.8083,6296.020931636699
El Salto,Mexico,23.7823,-105.3585,13955.321998280991
Shumerlya,Russia,55.5,46.4167,3649.3014889685574
Clifton,United Kingdom,52.904,-1.177,6565.587086805202
Dieppe,France,49.92,1.08,6476.601034091961
Babati,Tanzania,-4.2117,35.7475,5838.455652386027
Saint-Laurent-du-Var,France,43.668,7.188,6156.834375079001
Wood Green,United Kingdom,51.5981,-0.1149,6522.699475324087
Chon Buri,Thailand,13.3611,100.985,3131.0471092665734
Parkville,United States,39.3832,-76.5519,11754.925838992789
Frome,United Kingdom,51.2279,-2.3215,6680.948334280866
Les Pavillons-sous-Bois,France,48.9,2.5,6397.736690355745
Arcueil,France,48.8075,2.3361,6411.480031131837
Smolyan,Bulgaria,41.5753,24.7128,4763.393301976496
Pallisa,Uganda,1.145,33.7094,5604.146383198521
Kaita,Japan,34.3722,132.5361,5170.205515377647
Alenquer,Brazil,-1.9396,-54.79,14017.505114276688
Villiers-le-Bel,France,49.0094,2.3911,6403.224432521737
Ipu,Brazil,-4.3196,-40.7201,12879.404213639918
Miracema,Brazil,-21.41,-42.2,13912.888771175863
Viana,Brazil,-3.2096,-45,13211.69938629501
Zaqatala,Azerbaijan,41.6336,46.6433,2954.7491860073173
Miami Lakes,United States,25.9125,-80.3214,13271.539706455907
San Fernando,Mexico,24.8504,-98.16,13818.551259393198
Imisli,Azerbaijan,39.8697,48.06,2792.8405436340145
Montfermeil,France,48.9,2.5667,6392.949973260643
Newton Abbot,United Kingdom,50.529,-3.61,6787.04640731198
Pefki,Greece,38.0667,23.8,4873.625703172797
Ipora,Brazil,-16.45,-51.13,14535.180767126818
Contla,Mexico,19.3333,-98.1667,14429.422494945533
Hertford,United Kingdom,51.795,-0.078,6515.998109178782
Brevnov,Czechia,50.0833,14.3579,5532.878830923223
Oceanside,United States,40.6328,-73.6364,11524.949226694502
Pando,Uruguay,-34.7167,-55.9583,15618.371074239547
Begles,France,44.8086,-0.5478,6727.086835182154
Ridley,United States,39.8854,-75.328,11661.22647454004
Wete,Tanzania,-5.0567,39.7281,5599.814376787736
Mytilini,Greece,39.1114,26.5621,4623.401427721874
Udomlya,Russia,57.8833,35.0167,4381.600265566596
Arendal,Norway,58.4617,8.7721,5886.91685200366
Nebbi,Uganda,2.4758,31.1025,5735.334657525363
Ashington,United Kingdom,55.181,-1.568,6544.071065208125
Santa Vitoria do Palmar,Brazil,-33.52,-53.37,15362.181945638034
Desnogorsk,Russia,54.1531,33.2903,4323.840089909568
Menton,France,43.775,7.5,6129.9176230834255
Diffa,Niger,13.3171,12.6089,6810.867073552891
San Pablo,United States,37.9628,-122.3425,12126.748670311648
Rhyl,United Kingdom,53.321,-3.48,6706.497170442847
Ungheni,Moldova,47.2042,27.7958,4535.449870326809
Burlingame,United States,37.586,-122.3669,12166.07562537871
Tripoli,Greece,37.5083,22.375,5005.9086017674335
Cakovec,Croatia,46.3833,16.4333,5397.626238964899
Guyancourt,France,48.7714,2.0739,6431.1028140564995
Soissons,France,49.3817,3.3236,6329.028274461557
Longbridge,United Kingdom,52.395,-1.979,6629.9467996522235
Rainham,United Kingdom,51.36,0.61,6478.447030053357
Pljevlja,Montenegro,43.3566,19.3502,5190.626422127812
Ninomiya,Japan,35.2994,139.2553,5745.802816049524
Kuala Belait,Brunei,4.5833,114.1833,4862.559668713571
Lobatse,Botswana,-25.2167,25.6667,8264.710797628877
Conceicao do Araguaia,Brazil,-8.25,-49.29,13914.04246666323
Bay Shore,United States,40.7317,-73.2505,11500.806264670466
Yate,United Kingdom,51.5402,-2.411,6679.275014163516
Melton Mowbray,United Kingdom,52.7661,-0.886,6549.347102325237
Krabi,Thailand,8.0592,98.9189,3401.7050166023314
Eaubonne,France,48.9922,2.2806,6411.502517291791
Xalisco,Mexico,21.4481,-104.9,14216.455383281515
Carouge,Switzerland,46.1817,6.1404,6185.055773873671
Avellaneda,Argentina,-34.6625,-58.3678,15836.119377197687
Kizuki,Japan,33.85,130.7,5016.276104275538
Nova Cruz,Brazil,-6.4696,-35.44,12504.245075479515
Boscombe,United Kingdom,50.725,-1.84,6660.559936238214
Ketrzyn,Poland,54.0833,21.3833,5076.133306427962
City of Orange,United States,40.7682,-74.2348,11533.150774436317
Salyan,Azerbaijan,39.5968,48.9837,2709.1276765096004
Portel,Brazil,-1.95,-50.82,13663.95025234953
Barnstaple,United Kingdom,51.08,-4.06,6802.675063938252
Sterling,United States,39.0052,-77.405,11822.54598239768
Heredia,Costa Rica,9.9985,-84.1169,15057.869915212821
Chichester,United Kingdom,50.8365,-0.7792,6585.058775677873
Newton Mearns,United Kingdom,55.7716,-4.3347,6702.760383007203
Jaynagar-Majilpur,India,22.1772,88.4258,1487.325948649525
Chatan,Japan,26.32,127.7639,4955.535076329328
Ladera Ranch,United States,33.5491,-117.6416,12713.124195844197
Jamay,Mexico,20.2944,-102.7097,14347.64458179059
Long Branch,United States,40.2965,-73.9915,11571.674198473087
Santa Paula,United States,34.3521,-119.0698,12594.08289808775
Colinas,Brazil,-6.0395,-44.24,13311.246172920077
Banqiao,Taiwan,25.0143,121.4672,4401.593774870298
Westchester,United States,25.7474,-80.3358,13289.052308818998
Mount Hagen,Papua New Guinea,-5.8667,144.2167,8217.132777263523
San Carlos,United States,37.4982,-122.268,12178.003846794636
Savanna-la-Mar,Jamaica,18.2167,-78.1333,13957.213669264891
Vicente Lopez,Argentina,-34.5333,-58.475,15844.143198193127
Bilston,United Kingdom,52.566,-2.0728,6632.208529067235
Mutsamudu,Comoros,-12.1667,44.4,5893.536959337945
Cahul,Moldova,45.9075,28.1944,4491.832190321173
Felipe Carrillo Puerto,Mexico,19.5786,-88.0453,14199.365536935395
Golden Gate,United States,26.1844,-81.7031,13294.811763128007
Didcot,United Kingdom,51.606,-1.241,6598.726180457058
Ojinaga,Mexico,29.5644,-104.4164,13315.642193346217
Shotley Bridge,United Kingdom,54.87,-1.86,6568.556692686041
Stepney,United Kingdom,51.5152,-0.0462,6519.821474005587
Dubendorf,Switzerland,47.3981,8.6194,5977.255676488429
Granja,Brazil,-3.1195,-40.84,12819.165425893058
Billericay,United Kingdom,51.628,0.4184,6485.9138512254995
Trujillo,Honduras,15.9167,-86,14520.023597911215
Moyale,Kenya,3.527,39.056,4981.671606661763
Limeil-Brevannes,France,48.7464,2.4883,6401.846690815997
Treinta y Tres,Uruguay,-33.2308,-54.3822,15448.994906995884
Stung Treng,Cambodia,13.5167,105.9667,3535.362848866089
Bournville,United Kingdom,52.4299,-1.9355,6626.254744915868
Rahway,United States,40.6077,-74.2807,11550.93873383763
Dietikon,Switzerland,47.4056,8.4039,5993.20323820427
Leyton,United Kingdom,51.5606,-0.0155,6516.764161091887
Tralee,Ireland,52.2675,-9.6962,7140.389772999195
Newton Aycliffe,United Kingdom,54.62,-1.58,6555.92650109042
Rezekne,Latvia,56.5067,27.3308,4761.788728507638
Ban Krathum Lom,Thailand,13.7482,100.3139,3048.312542307074
Bussy-Saint-Georges,France,48.8422,2.6983,6384.715385924445
Walton upon Thames,United Kingdom,51.3868,-0.4133,6547.567014145245
Eastleigh,United Kingdom,50.9667,-1.35,6621.114253020179
Brunoy,France,48.6979,2.5044,6401.725683759547
Kanchanaburi,Thailand,14.0194,99.5311,2965.4560691627635
Agdas,Azerbaijan,40.65,47.4833,2860.0026416185933
Doba,Chad,8.65,16.85,6659.86411675521
Bregenz,Austria,47.505,9.7492,5891.478832321761
Suisun City,United States,38.2473,-122.009,12105.197547055785
Cheadle Hulme,United Kingdom,53.3761,-2.1897,6621.465501900832
Nuwara Eliya,Sri Lanka,6.9667,80.7667,2667.445494629335
Frontera,Mexico,18.5336,-92.6469,14429.929461381009
Katima Mulilo,Namibia,-17.5039,24.275,7764.8197132043115
Hindley,United Kingdom,53.5355,-2.5658,6642.2591235578775
Chalatenango,El Salvador,14.072,-89.094,14818.132631917064
Mortsel,Belgium,51.1703,4.4567,6217.93603562789
Haverhill,United Kingdom,52.08,0.44,6475.206921528244
Bac Kan,Vietnam,22.1333,105.8333,3026.7532709241314
Backa Palanka,Serbia,45.2506,19.3886,5175.308669884032
Armentieres,France,50.6881,2.8811,6335.307883151885
Nogales,Mexico,18.8167,-97.1667,14475.304792520536
Villeparisis,France,48.9503,2.6025,6389.32299135703
Northfield,United Kingdom,52.408,-1.963,6628.584434877832
Burntwood,United Kingdom,52.6831,-1.92,6619.432617192437
Westhoughton,United Kingdom,53.549,-2.529,6639.572470058141
Cenon,France,44.8578,-0.5317,6724.418738049504
Oak Park,United States,42.4649,-83.1824,11630.53859472676
Linden,Guyana,6,-58.3,13743.191359352611
Rocha,Uruguay,-34.4833,-54.35,15468.961315121165
Estoril,Portugal,38.7057,-9.3977,7642.885993689529
Santa Barbara,Honduras,14.9167,-88.2333,14701.208826505883
Khorugh,Tajikistan,37.4917,71.5575,901.7153857345737
Colonia del Sacramento,Uruguay,-34.4714,-57.8442,15785.930543084076
Hillerod,Denmark,55.9333,12.3167,5668.517004805896
Kamphaeng Phet,Thailand,16.4811,99.5222,2786.8944705988115
Tulum,Mexico,20.2119,-87.4658,14114.528249163157
Cueramaro,Mexico,20.6258,-101.6739,14308.848529229728
East Palo Alto,United States,37.4671,-122.1352,12184.799147006961
Saint-Sebastien-sur-Loire,France,47.2081,-1.5014,6729.389301467957
Port Chester,United States,41.0052,-73.668,11488.824566322573
Samut Songkhram,Thailand,13.4097,100.0017,3048.7686545669544
West Falls Church,United States,38.8648,-77.1878,11829.579822630089
Leigh-on-Sea,United Kingdom,51.5425,0.6535,6471.715869253729
Penonome,Panama,8.51,-80.36,15027.012372001185
Armavir,Armenia,40.15,44.04,3134.938904937108
Qaha,Egypt,30.2833,31.2,4345.529888664119
Clydebank,United Kingdom,55.8997,-4.4006,6703.867358645763
Taverny,France,49.0264,2.2275,6414.572420650317
Sevres,France,48.8239,2.2117,6420.06186140504
Hunucma,Mexico,21.0153,-89.8744,14095.769112911803
Vallauris,France,43.5805,7.0538,6169.357251583368
Villeneuve-la-Garenne,France,48.9372,2.3278,6409.295723957668
Buri Ram,Thailand,14.9942,103.1022,3190.4761768382573
Bretigny-sur-Orge,France,48.6114,2.3059,6417.897327276467
Mons-en-Baroeul,France,50.6369,3.1103,6320.317133222137
Olgiy,Mongolia,48.9656,89.9632,2313.407746795382
Dollis Hill,United Kingdom,51.5641,-0.2341,6531.513463195813
Wellington,United Kingdom,52.7001,-2.5157,6658.30839805008
Sao Lourenco do Sul,Brazil,-31.37,-51.98,15186.213008390137
Sucy-en-Brie,France,48.7697,2.5228,6398.867294556371
Pimenta Bueno,Brazil,-11.64,-61.21,15218.841786866544
Saint-Gratien,France,48.9719,2.2828,6411.778738756938
Mendefera,Eritrea,14.8833,38.8167,4250.614151963436
Consett,United Kingdom,54.85,-1.83,6567.073114313918
Droylsden,United Kingdom,53.4828,-2.1582,6617.043731336911
Nutley,United States,40.8192,-74.1571,11525.224769397553
Otjiwarongo,Namibia,-20.4642,16.6528,8582.19548789472
Vichy,France,46.1278,3.4267,6391.238950810467
Shamokin,United States,40.7883,-76.555,11611.730427288616
Tapiales,Argentina,-34.7058,-58.5047,15849.116368878502
Kocani,Macedonia,41.9167,22.4125,4951.8243101703465
Englewood,United States,40.8917,-73.9736,11511.311687069716
Mitu,Colombia,1.2503,-70.235,15045.582132605732
Pires do Rio,Brazil,-17.2995,-48.28,14304.702897764591
Lapa,Brazil,-25.76,-49.73,14802.768511686334
Balham,United Kingdom,51.4434,-0.1525,6528.594326899917
Harborne,United Kingdom,52.46,-1.95,6626.522813677192
Shenley Brook End,United Kingdom,52.009,-0.789,6559.232991754903
Winchester,United States,36.1368,-115.1299,12481.366669258108
Ouesso,Congo (Brazzaville),1.6167,16.05,7150.620792720342
Alencon,France,48.4306,0.0931,6581.464321351918
Burbank,United States,41.7444,-87.7686,11809.968914572162
Bloxwich,United Kingdom,52.614,-2.004,6626.556985607844
Caxito,Angola,-8.6467,13.6642,8022.300513694455
Upminster,United Kingdom,51.5557,0.2512,6498.769281446751
Vevey,Switzerland,46.4667,6.85,6125.876747437094
Itambe,Brazil,-15.2396,-40.63,13471.429225206624
Tixtla de Guerrero,Mexico,17.5667,-99.4,14636.310386440657
Santa Maria da Vitoria,Brazil,-13.39,-44.21,13718.569838482092
Popondetta,Papua New Guinea,-8.7656,148.2347,8764.76321008533
Drexel Hill,United States,39.9495,-75.3039,11653.888716734744
Littleover,United Kingdom,52.906,-1.505,6587.118762364891
Le Bouscat,France,44.8651,-0.5996,6729.366675220123
Fleetwood,United Kingdom,53.923,-3.015,6662.340964529662
Highgate,United Kingdom,51.5716,-0.1448,6525.296826258262
Market Harborough,United Kingdom,52.4775,-0.9206,6557.819138945894
Aldama,Mexico,28.8386,-105.9111,13391.176397325995
Champs-Sur-Marne,France,48.8529,2.6027,6391.359085039501
Qazax,Azerbaijan,41.0933,45.3661,3044.527632386673
Deuil-la-Barre,France,48.9767,2.3272,6408.49581164837
Elancourt,France,48.7847,1.9589,6439.071919236756
Losino-Petrovskiy,Russia,55.8667,38.2,4109.508478439536
Oadby,United Kingdom,52.5987,-1.0763,6565.525745910277
Hamar,Norway,60.7945,11.068,5768.680772942894
Melrose,United States,42.4556,-71.059,11247.369735361199
Ocatlan,Mexico,19.3167,-98.2283,14431.881850695549
Renens,Switzerland,46.5353,6.5897,6144.216849321258
Erdington,United Kingdom,52.5236,-1.8378,6617.631787670581
Mililani Town,United States,21.4465,-158.0147,11775.748125795915
Le Grand-Quevilly,France,49.4072,1.0531,6489.853055236311
Jonava,Lithuania,55.0722,24.2806,4910.042175731356
Bongor,Chad,10.2806,15.3722,6709.35890070007
Mongo,Chad,12.1837,18.7,6289.3012753582525
La Madeleine,France,50.6558,3.071,6322.7047523418605
Penarth,United Kingdom,51.43,-3.17,6733.241017707982
Acomb,United Kingdom,53.955,-1.126,6540.356594575257
Dunleary,Ireland,53.3,-6.14,6878.846309695232
Koulikoro,Mali,12.8833,-7.55,8755.511252484466
Bethune,France,50.5303,2.6408,6354.985046582545
Neuilly-Plaisance,France,48.8619,2.5064,6398.085145590212
Don Bosco,Argentina,-34.7,-58.2833,15828.940974803067
Tantoyuca,Mexico,21.35,-98.2333,14206.839862130559
Isla Vista,United States,34.4144,-119.8581,12568.370916279455
Portishead,United Kingdom,51.484,-2.7626,6704.388487875268
Tepetlaoxtoc,Mexico,19.5731,-98.8203,14409.057886790319
Kicevo,Macedonia,41.5142,20.9631,5075.191147167212
Koper,Slovenia,45.5475,13.7307,5613.401174604558
Rehoboth,Namibia,-23.3167,17.0833,8753.89426094797
Ciudad Altamirano,Mexico,18.3583,-100.6667,14556.746617410969
Caversham,United Kingdom,51.467,-0.973,6583.770296812088
Kings Norton,United Kingdom,52.4072,-1.9272,6626.227298164196
Imperial Beach,United States,32.5689,-117.1184,12830.48733617637
Magdalena de Kino,Mexico,30.6167,-111.05,13148.847981135421
Al Ghayzah,Yemen,16.2394,52.1638,2976.4288717866953
Shtime,Kosovo,42.4333,21.0333,5061.312431532324
Hackney,United Kingdom,51.5414,-0.0266,6517.928593998996
Velenje,Slovenia,46.3667,15.1167,5498.526907965777
Bishopbriggs,United Kingdom,55.9046,-4.225,6693.039303057623
Piastow,Poland,52.1833,20.85,5087.5163473627745
Bergenfield,United States,40.9236,-73.9983,11509.004748933614
Thornaby on Tees,United Kingdom,54.5556,-1.3049,6539.773349824184
Stalybridge,United Kingdom,53.4834,-2.04,6609.365522733375
Cerro Azul,Mexico,21.2,-97.7331,14218.37674631146
Kingswinford,United Kingdom,52.4981,-2.1657,6639.92857718272
Easton,United States,40.6858,-75.2209,11576.482562371793
Priboj,Serbia,43.5816,19.5273,5174.589503021904
Xoxocotla,Mexico,18.685,-99.2439,14511.06600039945
West Whittier-Los Nietos,United States,33.9759,-118.0689,12657.587730406598
Indiana,United States,40.622,-79.1552,11712.10908580911
Farnley,United Kingdom,53.7876,-1.6159,6575.3745357919815
Sensuntepeque,El Salvador,13.88,-88.63,14823.976624261837
Orly,France,48.7439,2.3928,6408.771336259948
Siliana,Tunisia,36.0833,9.3833,6169.767062893799
Catio,Guinea-Bissau,11.2833,-15.25,9570.157627452412
La Union,El Salvador,13.332,-87.839,14855.976380488766
Chapala,Mexico,20.2933,-103.1897,14347.942088995303
Weingarten,Germany,47.8078,9.6417,5895.380113532957
Maywood,United States,33.9885,-118.1877,12653.563879099824
Cormeilles-en-Parisis,France,48.9739,2.2014,6417.566017619425
Belmont,United States,37.5154,-122.2955,12175.452827949795
Reisterstown,United States,39.4552,-76.8144,11756.554206447487
Alfreton,United Kingdom,53.097,-1.38,6574.764075048132
Maisons-Laffitte,France,48.9469,2.1456,6422.144252164264
Atlatlahucan,Mexico,18.935,-98.9,14480.46369005577
Rolim de Moura,Brazil,-11.7302,-61.7806,15276.466993291997
Elgin,United Kingdom,57.65,-3.315,6602.101944523868
Itaberai,Brazil,-16.02,-49.81,14387.798065502011
Koscian,Poland,52.0833,16.65,5372.897523644484
Nola,Central African Republic,3.5337,16.0666,7032.451702127826
La Valette-du-Var,France,43.1383,5.9831,6264.25718535267
Kiryas Joel,United States,41.3406,-74.166,11473.151550802797
Lemon Grove,United States,32.7331,-117.0344,12814.518480666524
Lindenhurst,United States,40.6858,-73.371,11509.857114797056
Meoqui,Mexico,28.2722,-105.4819,13455.97234953219
Felixstowe,United Kingdom,51.9639,1.3515,6416.094322336607
Ocampo,Mexico,21.65,-101.5,14194.478263707344
Bayanhongor,Mongolia,46.1944,100.7181,2681.839302130039
Blenheim,New Zealand,-41.5167,173.95,12752.078323879688
Moyo,Uganda,3.6504,31.72,5601.000307899777
Camborne,United Kingdom,50.213,-5.3,6911.905672005802
Voinjama,Liberia,8.4167,-9.75,9210.251367205046
Nakhon Phanom,Thailand,17.4069,104.7808,3182.1979369945634
Atherton,United Kingdom,53.523,-2.495,6637.961035190433
Meyrin,Switzerland,46.2322,6.0791,6188.686123002972
Utena,Lithuania,55.5,25.6028,4838.1758933888905
Stanmore,United Kingdom,51.618,-0.314,6535.756291477348
Valmiera,Latvia,57.5381,25.4231,4903.394876832657
Suphan Buri,Thailand,14.4675,100.1169,2979.3465009824035
Failsworth,United Kingdom,53.5102,-2.1575,6616.390554717303
Torcy,France,48.8502,2.6508,6387.960387020014
Dongola,Sudan,19.1769,30.4839,4813.244577197461
Mendi,Papua New Guinea,-6.1478,143.6572,8183.744428082166
Viseu,Brazil,-1.1965,-46.14,13190.932587730926
Ulaangom,Mongolia,49.9833,92.0667,2493.0266601656544
University Park,United States,25.7469,-80.3684,13290.353092752604
Rodez,France,44.3506,2.575,6500.412612640212
Whitefield,United Kingdom,53.5521,-2.2992,6624.634819764361
Apodi,Brazil,-5.65,-37.8,12681.532812605532
Belper,United Kingdom,53.029,-1.475,6582.462663127017
Oxkutzkab,Mexico,20.3028,-89.4183,14160.527930939075
Soledad,United States,36.4432,-121.3426,12314.268403091164
Gjirokaster,Albania,40.0758,20.1389,5160.765905682719
Lormont,France,44.8792,-0.5217,6723.031706585663
Chaville,France,48.8086,2.1886,6422.052369318159
Malinalco,Mexico,18.9483,-99.4947,14483.82341806599
Cliffside Park,United States,40.8221,-73.988,11518.817410640742
Eirunepe,Brazil,-6.66,-69.8738,15642.283034704686
Svay Rieng,Cambodia,11.0878,105.7994,3691.2734553301866
Leisure City,United States,25.4937,-80.4369,13318.994929676153
Sumbe,Angola,-11.2052,13.8417,8176.279476046597
Bajina Basta,Serbia,43.9731,19.5597,5169.166418741645
Heroica Ciudad de Tlaxiaco,Mexico,17.2704,-97.68,14652.289109237998
Belmont,United States,42.396,-71.1795,11257.8346359783
Clevedon,United Kingdom,51.438,-2.854,6711.716959089987
Sainte-Therese,Canada,45.6333,-73.85,11030.591259314797
Hovd,Mongolia,48.0167,91.5667,2296.792270131285
Le Petit-Quevilly,France,49.4311,1.0539,6489.260049970139
Castanos,Mexico,26.7833,-101.4167,13623.678752455986
Fontaine,France,45.1939,5.6856,6240.3971172003285
Calilabad,Azerbaijan,39.2042,48.4958,2740.9318839342955
Litherland,United Kingdom,53.4727,-2.999,6671.7345186924
Chandlers Ford,United Kingdom,50.984,-1.3792,6622.698317654567
Nango,Japan,34.6003,135.6956,5447.8107897548725
Jardim,Brazil,-21.4799,-56.15,15247.903337033915
Amnat Charoen,Thailand,15.85,104.6333,3266.035460286981
Morsang-sur-Orge,France,48.6618,2.3461,6413.9055257347145
Montgeron,France,48.7039,2.4605,6404.758318554576
Itupiranga,Brazil,-5.12,-49.3,13726.42929386816
Croix,France,50.6781,3.1508,6316.749907202827
Penwortham,United Kingdom,53.74,-2.72,6647.567668371225
Szczytno,Poland,53.5628,20.9853,5094.75513773773
El Tarf,Algeria,36.7669,8.3136,6241.888142151772
Atoyac de Alvarez,Mexico,17.2,-100.4333,14684.0961858471
Nar'yan-Mar,Russia,67.6378,53.0067,4397.967864680138
Kidsgrove,United Kingdom,53.0874,-2.2478,6631.76448870026
Ewa Gentry,United States,21.3344,-158.0262,11783.373665676623
Onex,Switzerland,46.1833,6.1,6188.0832743204455
San Juan Zitlaltepec,Mexico,19.7167,-99.05,14395.105402237237
San Marcos,Guatemala,14.966,-91.8,14797.566982356633
Baturite,Brazil,-4.3296,-38.88,12706.901993219932
Zwedru,Liberia,6.0704,-8.13,9186.780125637959
Decatur,United States,33.7711,-84.2968,12581.53142351116
Tipasa,Algeria,36.5942,2.443,6748.601095154802
Kafr Shukr,Egypt,30.547,31.2673,4332.916736928582
South Bradenton,United States,27.4612,-82.5821,13192.710297561856
Laurel,United States,39.095,-76.8622,11794.960846958444
Guiseley,United Kingdom,53.875,-1.706,6579.334335049451
Fray Bentos,Uruguay,-33.1333,-58.3,15806.82974465638
Loos,France,50.6128,3.0144,6327.4317812039235
Northwood,United Kingdom,51.601,-0.4176,6543.142301273959
Longjumeau,France,48.6943,2.2958,6416.823291966653
Artashat,Armenia,39.9539,44.5506,3088.5242922915963
Swinton,United Kingdom,53.5122,-2.3412,6628.246522137792
El Cerrito,United States,37.9197,-122.3025,12132.371197471615
At Tafilah,Jordan,30.8375,35.6042,3920.0829340759315
Penistone,United Kingdom,53.525,-1.629,6581.803652843948
Kerkyra,Greece,39.6239,19.9214,5185.436767569019
Holborn,United Kingdom,51.5172,-0.1182,6524.666185702307
Ossett,United Kingdom,53.68,-1.58,6575.330273300873
Dronfield,United Kingdom,53.3024,-1.4664,6575.997337111861
Sainte-Foy-les-Lyon,France,45.73,4.8,6296.319657606276
San Lorenzo,United States,37.6737,-122.1349,12162.8708042219
Canelones,Uruguay,-34.538,-56.284,15645.186238090397
Puyo,Ecuador,-1.483,-77.987,15826.448598461022
Friern Barnet,United Kingdom,51.6126,-0.1584,6525.334894259639
Kafr Qasim,Israel,32.1142,34.9772,3954.3568210513627
South Pasadena,United States,34.1103,-118.1573,12641.111800368442
Kenilworth,United Kingdom,52.341,-1.566,6603.74226451844
Lambarene,Gabon,-0.6883,10.2319,7831.961915874755
Maesteg,United Kingdom,51.61,-3.65,6760.855227813257
Valinda,United States,34.0401,-117.93,12653.74834987139
Visby,Sweden,57.629,18.3071,5320.854766458907
Montigny-les-Metz,France,49.1006,6.1539,6131.246884765565
Ban Khlong Ton Madua,Thailand,13.6372,100.2967,3055.205258014096
Coral Terrace,United States,25.7464,-80.3049,13287.969319026497
Paracuru,Brazil,-3.3995,-39.04,12667.148002809781
Mohale's Hoek,Lesotho,-30.159,27.48,8543.936242879023
Levittown,Puerto Rico,18.4454,-66.1759,13274.47104796717
Palm Springs,United States,26.6349,-80.0968,13188.75797339197
Vukovar,Croatia,45.35,19.0033,5204.930661951867
Wewak,Papua New Guinea,-3.55,143.6333,8019.225110562348
Sheldon,United Kingdom,52.45,-1.7666,6614.590998741888
Baldwin,United States,40.6634,-73.6104,11520.930699441476
Haci Zeynalabdin,Azerbaijan,40.6242,49.5575,2689.868056360486
Juneau,United States,58.4546,-134.1739,9693.795814096353
Santiago Ixcuintla,Mexico,21.811,-105.2079,14174.968442953677
Normanton,United Kingdom,53.697,-1.416,6564.368563687812
Kaga Bandoro,Central African Republic,7.0006,19.1808,6535.019185550995
Tbeng Meanchey,Cambodia,13.8167,104.9667,3429.4202005849274
Portalegre,Portugal,39.3167,-7.4167,7458.748394615817
University Park,United States,32.8506,-96.7937,12920.22265755398
Bispham,United Kingdom,53.852,-3.041,6665.639320436489
Cloverleaf,United States,29.7882,-95.1724,13239.616922679419
Le Plessis-Trevise,France,48.8111,2.5717,6394.4710370194325
Ptuj,Slovenia,46.4186,15.8714,5440.382847807712
Krathum Baen,Thailand,13.6519,100.2572,3050.9446328633103
Riverbank,United States,37.7268,-120.9402,12187.497626470169
Tassin-la-Demi-Lune,France,45.764,4.78,6297.086862382826
Stratton Saint Margaret,United Kingdom,51.586,-1.762,6634.378571406919
